22.9389 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
22.9528 	EXP 	fixation: autoDraw = False
22.9528 	EXP 	text_3: autoDraw = False
22.9528 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
22.9528 	EXP 	text_3: height = np.float64(0.05)
22.9528 	EXP 	text_3: height = np.float64(0.05)
22.9528 	EXP 	text_3: height = np.float64(0.05)
22.9528 	EXP 	text_3: text = 'BLUE'
22.9528 	EXP 	fixation: autoDraw = True
23.0406 	DATA 	Keypress: r
23.1263 	DATA 	Keypress: b
23.2900 	DATA 	Keypress: r
23.3742 	DATA 	Keypress: b
23.4378 	INFO 	Keyboard events cleared
23.4369 	EXP 	fixation: autoDraw = False
23.4369 	EXP 	text_3: autoDraw = True
23.4539 	EXP 	Device response: <KeyPress from None: t=22.269659000012325, value=b, duration=1.1755523999745492>
23.5050 	EXP 	Device response: <KeyPress from None: t=23.490675600012764, value=r, duration=None>
23.5056 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
23.5122 	DATA 	Keypress: r
23.5355 	EXP 	fixation: autoDraw = False
23.5355 	EXP 	text_3: autoDraw = False
23.5355 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
23.5355 	EXP 	text_3: height = np.float64(0.05)
23.5355 	EXP 	text_3: height = np.float64(0.05)
23.5355 	EXP 	text_3: height = np.float64(0.05)
23.5355 	EXP 	text_3: text = 'RED'
23.5355 	EXP 	fixation: autoDraw = True
23.6072 	DATA 	Keypress: b
23.7242 	DATA 	Keypress: r
23.8238 	DATA 	Keypress: b
23.9576 	DATA 	Keypress: r
24.0047 	INFO 	Keyboard events cleared
24.0039 	EXP 	fixation: autoDraw = False
24.0039 	EXP 	text_3: autoDraw = True
24.0377 	EXP 	Device response: <KeyPress from None: t=6.840435099991737, value=r, duration=17.182692000002135>
24.0406 	DATA 	Keypress: b
24.0547 	EXP 	Device response: <KeyPress from None: t=24.038626299996395, value=b, duration=None>
24.0553 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
24.0852 	EXP 	fixation: autoDraw = False
24.0852 	EXP 	text_3: autoDraw = False
24.0852 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
24.0852 	EXP 	text_3: height = np.float64(0.05)
24.0852 	EXP 	text_3: height = np.float64(0.05)
24.0852 	EXP 	text_3: height = np.float64(0.05)
24.0852 	EXP 	text_3: text = 'BLUE'
24.0852 	EXP 	fixation: autoDraw = True
24.1570 	DATA 	Keypress: r
24.2555 	DATA 	Keypress: b
24.3735 	DATA 	Keypress: r
24.4589 	DATA 	Keypress: b
24.5542 	INFO 	Keyboard events cleared
24.5534 	EXP 	fixation: autoDraw = False
24.5534 	EXP 	text_3: autoDraw = True
24.5567 	DATA 	Keypress: r
24.6390 	EXP 	Device response: <KeyPress from None: t=7.712649599998258, value=r, duration=16.91792350000469>
24.6553 	EXP 	Device response: <KeyPress from None: t=24.64896580000641, value=b, duration=None>
24.6559 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
24.6589 	DATA 	Keypress: b
24.6704 	EXP 	fixation: autoDraw = False
24.6704 	EXP 	text_3: autoDraw = False
24.6704 	EXP 	text_3: foreColor = <psychopy.colors.Color: red, alpha=1.0>
24.6704 	EXP 	text_3: text = 'BLUE'
24.6704 	EXP 	fixation: autoDraw = True
24.7562 	DATA 	Keypress: r
24.8416 	DATA 	Keypress: b
24.9756 	DATA 	Keypress: r
25.0415 	DATA 	Keypress: b
25.1712 	INFO 	Keyboard events cleared
25.1705 	EXP 	fixation: autoDraw = False
25.1705 	EXP 	text_3: autoDraw = True
25.1890 	EXP 	Device response: <KeyPress from None: t=25.1885837999871, value=r, duration=None>
25.1896 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
25.1923 	DATA 	Keypress: r
25.2035 	EXP 	fixation: autoDraw = False
25.2035 	EXP 	text_3: autoDraw = False
25.2035 	EXP 	text_3: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
25.2035 	EXP 	text_3: text = 'BLUE'
25.2035 	EXP 	fixation: autoDraw = True
25.5059 	DATA 	Keypress: b
25.7037 	INFO 	Keyboard events cleared
25.7033 	EXP 	fixation: autoDraw = False
25.7033 	EXP 	text_3: autoDraw = True
26.1220 	EXP 	Device response: <KeyPress from None: t=26.118140900012804, value=b, duration=None>
